"acceptance_id","priority","layer","module","title","requirement_ids","suggested_automation","story_ids","operation_ids","test_files","evidence_refs","execution_class","candidate_status","external_candidate_ref","external_executed_at","external_evidence_refs"
"AT-SEL-003","P0_BLOCKER","WORKER_DISCORD","SELECTION_VOICE_AND_STAFF_NOTICE","选秀开始开放不限人数语音并通知客服","M11-US-03;M11-US-05;AUD-02","WORKER_DISCORD_RECOVERY_UAT","M11-US-01;M11-US-03;M11-US-04;M23-US-04;M9-US-16;M9-US-17","applyToOrderSelectionPool;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;listOrderSelectionApplications;withdrawOrderSelectionApplication","tests/m11-us-01-selection-pool-contract.spec.ts;tests/m11-us-03-selection-discord.spec.ts;tests/m9-us-16-staff-dispatch.spec.ts","evidence/P0/M11-US-01/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-16/summary.md;evidence/P0/M9-US-17/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SEL-004","P0_BLOCKER","API_DB_CONCURRENCY","ATOMIC_PARTICIPANT_SELECTION","客户原子确认多个正式陪玩","M11-US-02;ORD-04;EAR-02","API_DB_TRANSACTION_CONCURRENCY","M10-US-07;M11-US-01;M11-US-02;M11-US-04;M2-US-03;M20-US-08;M23-US-04;M9-US-14","addOrderRequirement;applyToOrderSelectionPool;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;getOrder;listOrderRequirements;listOrderSelectionApplications;updateOrderRequirement;withdrawOrderSelectionApplication","tests/m10-us-07-order-requirements.spec.ts;tests/m11-us-01-selection-pool-contract.spec.ts;tests/m11-us-02-selection-pools-api.spec.ts;tests/m11-us-02-selection-pools-postgres.spec.ts;tests/m2-us-03-api.spec.ts;tests/m2-us-03-bot.spec.ts;tests/m2-us-03-db.spec.ts;tests/m20-us-08-selection-pagination.spec.ts;tests/m9-us-14-preferred-dispatch.spec.ts","evidence/P0/M10-US-07/summary.md;evidence/P0/M11-US-01/summary.md;evidence/P0/M2-US-03/summary.md;evidence/P0/M20-US-08/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-14/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SEL-005","P0_BLOCKER","BOT_API_DB","PARTIAL_EMPTY_AND_REJECTED_SELECTION","零报名、候选不满意与部分入选由客户决定下一步","M11-US-05;M11-US-03;FUND-06;ORD-04","BOT_API_DB_TRANSACTION","M10-US-07;M11-US-01;M11-US-02;M11-US-04;M11-US-05;M2-US-03;M2-US-07;M23-US-04;M9-US-15","addOrderRequirement;applyToOrderSelectionPool;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;getOrder;listOrderRequirements;listOrderSelectionApplications;updateOrderRequirement;withdrawOrderSelectionApplication","tests/m10-us-07-order-requirements.spec.ts;tests/m11-us-01-selection-pool-contract.spec.ts;tests/m11-us-02-selection-pools-api.spec.ts;tests/m11-us-02-selection-pools-postgres.spec.ts;tests/m11-us-05-manual-recruitment.spec.ts;tests/m2-us-03-api.spec.ts;tests/m2-us-03-bot.spec.ts;tests/m2-us-03-db.spec.ts;tests/m2-us-07-api.spec.ts;tests/m2-us-07-bot.spec.ts;tests/m2-us-07-db.spec.ts;tests/m9-us-15-manual-dispatch.spec.ts","evidence/P0/M10-US-07/summary.md;evidence/P0/M11-US-01/summary.md;evidence/P0/M11-US-05/summary.md;evidence/P0/M2-US-03/summary.md;evidence/P0/M2-US-07/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-15/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SEL-007","P0_BLOCKER","BOT_API_DB_WORKER","REALTIME_APPLICANT_MENTIONS","报名名单以 Discord mention 实时原位更新且不通知","M11-US-05;PL-03;AUD-02","BOT_API_DB_WORKER_DISCORD","M11-US-03;M11-US-04;M11-US-05;M2-US-02;M2-US-07;M20-US-11;M23-US-04;M9-US-13;M9-US-15","applyToOrderSelectionPool;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;getCurrentOrderSelectionPool;getOrder;listOrderSelectionApplications;submitOrder;withdrawOrderSelectionApplication","tests/m11-us-03-selection-discord.spec.ts;tests/m11-us-05-manual-recruitment.spec.ts;tests/m2-us-02-api.spec.ts;tests/m2-us-02-bot.spec.ts;tests/m2-us-02-db.spec.ts;tests/m2-us-07-api.spec.ts;tests/m2-us-07-bot.spec.ts;tests/m2-us-07-db.spec.ts;tests/m20-us-11-privacy-copy.spec.ts;tests/m9-us-13-auto-dispatch.spec.ts;tests/m9-us-15-manual-dispatch.spec.ts","evidence/P0/M11-US-05/summary.md;evidence/P0/M2-US-02/summary.md;evidence/P0/M2-US-07/summary.md;evidence/P0/M20-US-11/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-13/summary.md;evidence/P0/M9-US-15/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SEL-008","P0_BLOCKER","BOT_API_DB_WORKER","SELECTION_REACTION_SIGNUP","单卡数字 Reaction 报名、撤回与重启收敛","M11-US-06;SEL-01;SEL-02;AUD-02;OPS-01","BOT_API_DB_WORKER_DISCORD_RECOVERY_UAT","M11-US-06;M20-US-12;M23-US-04","createOrderSelectionPool;listActiveOrderSelectionReactionCards;observeOrderSelectionReaction","tests/m11-us-06-selection-reactions.spec.ts;tests/m20-us-12-event-identity.spec.ts","evidence/P0/M11-US-06/summary.md;evidence/P0/M20-US-12/summary.md;evidence/P0/M23-US-04/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SEL-009","P0_HIGH","WORKER_DISCORD","SELECTION_DISPATCH_STATUS_IMAGES","派单状态图顺序、取消语义与重启幂等","M11-US-06;SEL-01;OPS-01","WORKER_DISCORD_RECOVERY_UAT","M11-US-06","createOrderSelectionPool;listActiveOrderSelectionReactionCards;observeOrderSelectionReaction","tests/m11-us-06-selection-reactions.spec.ts","evidence/P0/M11-US-06/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SEL-006","P0_BLOCKER","BOT_WORKER_DISCORD","SELECTION_RESULT_PERMISSION_CONVERGENCE","选秀结果通知、正式房切换与旧房清理","M11-US-03;AUD-02;OPS-01","BOT_WORKER_DISCORD_RECOVERY_UAT","M11-US-01;M11-US-03;M11-US-04;M2-US-03;M23-US-04;M9-US-17","applyToOrderSelectionPool;closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;getOrder;listOrderSelectionApplications;withdrawOrderSelectionApplication","tests/m11-us-01-selection-pool-contract.spec.ts;tests/m11-us-03-selection-discord.spec.ts;tests/m2-us-03-api.spec.ts;tests/m2-us-03-bot.spec.ts;tests/m2-us-03-db.spec.ts","evidence/P0/M11-US-01/summary.md;evidence/P0/M2-US-03/summary.md;evidence/P0/M23-US-04/summary.md;evidence/P0/M9-US-17/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-DTL-001","P0_HIGH","DASHBOARD_API","ADMIN_DETAIL_PROJECTIONS","六类业务卡片详情返回足量服务端事实","M4-US-03;OPS-02;TAG-01;ORD-04;FUND-06","DASHBOARD_API_COMPONENT","M4-US-03","createGiftCatalogItem;createServiceCatalogVersion;createUserRiskFlag;getAdminGiftCatalogItem;getAdminGiftRequest;getAdminOrder;getAdminPlayer;getAdminServiceCatalogVersion;getAdminServicePackageVersion;getAdminUser;listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminUserConsumptions;listAdminUsers;listCommissions;listPlayerEarnings;listServiceCatalogVersions;setUserOperationalStatus;updateGiftCatalogItem;updatePlayerEarning;updateServiceCatalogVersion","tests/m4-us-03-admin-detail-contract.spec.ts;tests/m4-us-03-api.spec.ts;tests/m4-us-03-dashboard.spec.ts;tests/m4-us-03-db.spec.ts;tests/m4-us-03-list-pagination.spec.ts;tests/m4-us-03-player-earnings-actions.spec.ts","evidence/P0/M4-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SUP-010","P0_HIGH","DASHBOARD_API_DB","SUPPORT_SHIFT","客服打卡只记录班次事实","M12-US-02;SUP-10","DASHBOARD_API_DB","M12-US-01;M12-US-02;M23-US-05","appendOrderChannelMessageEvent;clockInSupportShift;clockOutSupportShift;createOrderSupportRating;getMySupportShift;getSupportSummary","tests/m12-us-01-support-contract.spec.ts;tests/m12-us-02-api.spec.ts;tests/m12-us-02-dashboard.spec.ts;tests/m12-us-02-db.spec.ts;tests/m12-us-02-postgres.spec.ts","evidence/P0/M12-US-01/summary.md;evidence/P0/M12-US-02/summary.md;evidence/P0/M23-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SUP-011","P0_BLOCKER","API_WORKER_DISCORD","SUPPORT_FIRST_RESPONSE","转人工任务在5分钟内获得真实员工首响并安全自动认领","M12-US-03;SUP-10;AUD-02","API_WORKER_DISCORD","M12-US-01;M12-US-03;M23-US-05","appendOrderChannelMessageEvent;clockInSupportShift;clockOutSupportShift;createOrderSupportRating;getMySupportShift;getSupportSummary","tests/m12-us-01-support-contract.spec.ts;tests/m12-us-03-dashboard.spec.ts;tests/m12-us-03-postgres.spec.ts;tests/m12-us-03-worker.spec.ts","evidence/P0/M12-US-01/summary.md;evidence/P0/M12-US-03/summary.md;evidence/P0/M23-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUP-012","P0_HIGH","BOT_API_DB","SUPPORT_RATING","多陪玩订单完单后评分不阻塞资金闭环","M12-US-04;SUP-10;FUND-06","BOT_API_DB","M12-US-01;M12-US-04","appendOrderChannelMessageEvent;clockInSupportShift;clockOutSupportShift;confirmOrder;createOrderSupportRating;getMySupportShift;getSupportSummary","tests/m12-us-01-support-contract.spec.ts;tests/m12-us-04-bot.spec.ts;tests/m12-us-04-postgres.spec.ts;tests/m12-us-04-rating.spec.ts","evidence/P0/M12-US-01/summary.md;evidence/P0/M12-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SUP-013","P0_MEDIUM","DASHBOARD_API","SUPPORT_SUMMARY","主管查看最近30天简单运营事实","M12-US-02;SUP-10","DASHBOARD_API","M12-US-01;M12-US-02;M23-US-05","appendOrderChannelMessageEvent;clockInSupportShift;clockOutSupportShift;createOrderSupportRating;getMySupportShift;getSupportSummary","tests/m12-us-01-support-contract.spec.ts;tests/m12-us-02-api.spec.ts;tests/m12-us-02-dashboard.spec.ts;tests/m12-us-02-db.spec.ts;tests/m12-us-02-postgres.spec.ts","evidence/P0/M12-US-01/summary.md;evidence/P0/M12-US-02/summary.md;evidence/P0/M23-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-001","P0_HIGH","API_CONTRACT","COLLECTION_SORT_WHITELIST","七类列表只接受资源排序白名单与明确默认值","M13-US-01;M13-US-02;LST-01","API_CONTRACT_AUTO","M13-US-01;M13-US-02;M13-US-04;M23-US-08","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-02-stable-sort.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-02/summary.md;evidence/P0/M13-US-04/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-002","P0_BLOCKER","API_DB","STABLE_KEYSET_SORT","相同排序键下跨页稳定且不重复","M13-US-02;LST-01","API_DB_CONCURRENCY","M13-US-01;M13-US-02;M13-US-04;M23-US-08","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-02-stable-sort.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-02/summary.md;evidence/P0/M13-US-04/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-003","P0_BLOCKER","API_SECURITY","CURSOR_QUERY_BINDING","游标绑定排序、筛选、Guild 与 scope","M13-US-01;M13-US-02;LST-01;ACCESS-02","API_SECURITY_AUTO","M13-US-01;M13-US-02;M13-US-04;M23-US-08","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-02-stable-sort.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-02/summary.md;evidence/P0/M13-US-04/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-004","P0_HIGH","DASHBOARD_COMPONENT","CARD_TABLE_PARITY","卡片与表格使用相同集合事实和动作","M13-US-01;M13-US-03;LST-01;ACCESS-02","DASHBOARD_COMPONENT_E2E","M13-US-01;M13-US-03;M13-US-04","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-03-dashboard-collections.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-03/summary.md;evidence/P0/M13-US-04/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-LST-005","P0_HIGH","DASHBOARD_API","SORT_FILTER_PAGINATION_RACE","排序筛选变化重置分页且旧响应不回写","M13-US-03;LST-01","DASHBOARD_API_RACE_AUTO","M13-US-01;M13-US-03;M13-US-04","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-03-dashboard-collections.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-03/summary.md;evidence/P0/M13-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-006","P0_MEDIUM","DASHBOARD_ROUTING","COLLECTION_URL_STATE","URL 恢复筛选排序与视图且非法值安全回退","M13-US-01;M13-US-03;LST-01","DASHBOARD_ROUTING_AUTO","M13-US-01;M13-US-03;M13-US-04","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-03-dashboard-collections.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-03/summary.md;evidence/P0/M13-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-007","P0_MEDIUM","DASHBOARD_A11Y","RESPONSIVE_TABLE_LIST","表格在窄屏降级为可键盘操作的行式列表","M13-US-03;M13-US-04;LST-01","DASHBOARD_A11Y_BROWSER","M13-US-01;M13-US-03;M13-US-04","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-03-dashboard-collections.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-03/summary.md;evidence/P0/M13-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-LST-008","P0_BLOCKER","DASHBOARD_API_SECURITY","COLLECTION_ACCESS_PARITY","两种视图与所有排序保持 L1-L4 scope、脱敏和跨 Guild 隔离","M13-US-02;M13-US-03;M13-US-04;LST-01;ACCESS-02","API_DASHBOARD_SECURITY_E2E","M13-US-01;M13-US-02;M13-US-03;M13-US-04;M23-US-08","listAdminGiftCatalogItems;listAdminGiftRequests;listAdminOrders;listAdminPlayers;listAdminServicePackages;listAdminUsers;listServiceCatalogVersions","tests/m13-us-01-collection-contract.spec.ts;tests/m13-us-02-stable-sort.spec.ts;tests/m13-us-03-dashboard-collections.spec.ts;tests/m13-us-04-release.spec.ts","evidence/P0/M13-US-01/summary.md;evidence/P0/M13-US-02/summary.md;evidence/P0/M13-US-03/summary.md;evidence/P0/M13-US-04/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUX-001","P0_BLOCKER","DASHBOARD_E2E","QUEUE_FIRST_HIERARCHY","客服首屏优先呈现当前任务","M14-US-01;M14-US-03;SUP-UX-01","DASHBOARD_BROWSER_E2E","M14-US-01;M14-US-03;M14-US-05","claimStaffTask;getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-03-support-queue-dashboard.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-03/summary.md;evidence/P0/M14-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUX-002","P0_BLOCKER","API_DB","SERVER_TRIAGE_ORDER","服务端稳定生成客服分诊顺序","M14-US-01;M14-US-02;SUP-UX-01","API_DB_AUTO","M14-US-01;M14-US-02;M14-US-05;M23-US-05","getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-02-support-triage-api.spec.ts;tests/m14-us-02-support-triage-postgres.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-02/summary.md;evidence/P0/M14-US-05/summary.md;evidence/P0/M23-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-SUX-003","P0_BLOCKER","API_SECURITY","SAFE_DISCORD_LINKS","Discord 深链仅在可信 Guild 与频道完整时返回","M14-US-01;M14-US-02;M14-US-03;SUP-UX-01;ACCESS-02","API_DASHBOARD_SECURITY_E2E","M14-US-01;M14-US-02;M14-US-03;M14-US-05;M23-US-05","claimStaffTask;getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-02-support-triage-api.spec.ts;tests/m14-us-02-support-triage-postgres.spec.ts;tests/m14-us-03-support-queue-dashboard.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-02/summary.md;evidence/P0/M14-US-03/summary.md;evidence/P0/M14-US-05/summary.md;evidence/P0/M23-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUX-004","P0_BLOCKER","API_DASHBOARD_SECURITY","PRECLAIM_TASK_CONTEXT","认领前只返回最小任务分诊上下文","M14-US-01;M14-US-02;M14-US-03;SUP-UX-01;ACCESS-02","API_DASHBOARD_SECURITY_E2E","M14-US-01;M14-US-02;M14-US-03;M14-US-05;M23-US-05","claimStaffTask;getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-02-support-triage-api.spec.ts;tests/m14-us-02-support-triage-postgres.spec.ts;tests/m14-us-03-support-queue-dashboard.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-02/summary.md;evidence/P0/M14-US-03/summary.md;evidence/P0/M14-US-05/summary.md;evidence/P0/M23-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUX-005","P0_HIGH","DASHBOARD_ROUTING","ACTIONABLE_METRIC_DRILLDOWN","概览指标进入对应受权结果","M14-US-01;M14-US-04;SUP-UX-01;ACCESS-02","DASHBOARD_ROUTING_E2E","M14-US-01;M14-US-04;M14-US-05","getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-04-order-operational-context.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-04/summary.md;evidence/P0/M14-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUX-006","P0_HIGH","DASHBOARD_COMPONENT","HUMANIZED_ORDER_CONTEXT","订单主路径优先人类可读与可行动信息","M14-US-01;M14-US-04;SUP-UX-01","DASHBOARD_COMPONENT_E2E","M14-US-01;M14-US-04;M14-US-05","getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-04-order-operational-context.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-04/summary.md;evidence/P0/M14-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-SUX-007","P0_BLOCKER","DASHBOARD_A11Y_SECURITY","SUPPORT_WORKBENCH_RELEASE","客服工作台在权限与可访问性边界内完成真实任务","M14-US-03;M14-US-04;M14-US-05;SUP-UX-01;ACCESS-02","DASHBOARD_A11Y_SECURITY_UAT","M14-US-01;M14-US-05","getAdminOrder;getDashboardSummary;getStaffTask;listAdminOrders;listStaffTasks","tests/m14-us-01-support-workbench-ux-contract.spec.ts;tests/m14-us-05-support-release.spec.ts","evidence/P0/M14-US-01/summary.md;evidence/P0/M14-US-05/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-DOP-001","P0_BLOCKER","API_DASHBOARD_FINANCE_E2E","STANDALONE_ORDER_REFUND","客服独立处理完成后或异常结案的部分退款","M15-US-02;DOP-01;WALLET-01","API_DASHBOARD_FINANCE_AUTOMATED","M15-US-01;M15-US-02;M15-US-09","listAdminOrderTranscript;listAdminStaffAccounts;refundOrder;updateAdminCustomerProfile","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-02-dashboard-refund.spec.ts","evidence/P0/M15-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-002","P0_BLOCKER","API_DASHBOARD_SECURITY_E2E","READ_ONLY_ORDER_TRANSCRIPT","客服只读查看处理中订单的频道记录","M15-US-03;DOP-02;ACCESS-02","API_DASHBOARD_SECURITY_AUTOMATED","M15-US-01;M15-US-03;M15-US-09;M20-US-12;M23-US-05","listAdminOrderTranscript;listAdminStaffAccounts;observeOrderSelectionReaction;updateAdminCustomerProfile","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-03-order-transcript.spec.ts;tests/m20-us-12-event-identity.spec.ts","evidence/P0/M15-US-01/summary.md;evidence/P0/M20-US-12/summary.md;evidence/P0/M23-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-003","P0_BLOCKER","API_DASHBOARD_SECURITY_E2E","BOT_CONFIG_MANAGEMENT","员工安全校验更新并测试 Bot 配置","M15-US-04;DOP-03;ACCESS-02","API_DASHBOARD_SECURITY_AUTOMATED","M15-US-01;M15-US-04;M15-US-09","getBotConfig;listAdminOrderTranscript;listAdminStaffAccounts;testBotConfigDelivery;updateAdminCustomerProfile;updateBotConfig;validateBotConfigChange","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-04-bot-config-dashboard.spec.ts","evidence/P0/M15-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-004","P0_BLOCKER","API_DB_DASHBOARD_FINANCE_E2E","APPEND_ONLY_WALLET_ADJUSTMENT","高级客服用冲正纠正错误账目","M15-US-05;DOP-04;WALLET-01","API_DB_DASHBOARD_FINANCE_AUTOMATED","M15-US-01;M15-US-05;M15-US-09","createWalletAdjustment;listAdminOrderTranscript;listAdminStaffAccounts;updateAdminCustomerProfile","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-05-wallet-adjustment-dashboard.spec.ts","evidence/P0/M15-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-005","P0_BLOCKER","API_DASHBOARD_DOMAIN_E2E","STAFF_CONTROLLED_PLAYER_ELIGIBILITY","员工暂停或恢复陪玩接单资格","M15-US-06;DOP-05;ACCESS-02","API_DASHBOARD_DOMAIN_AUTOMATED","M15-US-01;M15-US-06;M15-US-09;M23-US-03","listAdminOrderTranscript;listAdminStaffAccounts;setPlayerOperationalStatus;updateAdminCustomerProfile","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-06-player-eligibility-dashboard.spec.ts","evidence/P0/M15-US-01/summary.md;evidence/P0/M23-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-006","P0_HIGH","API_DASHBOARD_SECURITY_E2E","CUSTOMER_DISPLAY_NAME_EDIT","客服纠正客户业务展示名","M15-US-07;DOP-06;ACCESS-02","API_DASHBOARD_SECURITY_AUTOMATED","M15-US-01;M15-US-07;M15-US-09","listAdminOrderTranscript;listAdminStaffAccounts;updateAdminCustomerProfile","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-07-customer-profile-edit.spec.ts","evidence/P0/M15-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-007","P0_BLOCKER","API_DASHBOARD_SECURITY_E2E","STAFF_ACCOUNT_ADMINISTRATION","L4 管理同 Guild 员工账号、Role 对账与会话","M15-US-08;DOP-07;ACCESS-02","API_DASHBOARD_SECURITY_AUTOMATED","M15-US-01;M15-US-08;M15-US-09","approveStaffRoleElevation;listAdminOrderTranscript;listAdminStaffAccounts;reconcileStaffDiscordRole;revokeStaffSessions;updateAdminCustomerProfile;updateStaffRole","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-08-staff-account-dashboard.spec.ts","evidence/P0/M15-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-DOP-008","P0_BLOCKER","API_DB_DASHBOARD_SECURITY_E2E","DUAL_CONTROL_ACCESS_SAFETY","首次高级提权遵循双人控制与最后所有者保护","M15-US-08;DOP-07;ACCESS-02","API_DB_DASHBOARD_SECURITY_AUTOMATED","M15-US-01;M15-US-08;M15-US-09","approveStaffRoleElevation;listAdminOrderTranscript;listAdminStaffAccounts;reconcileStaffDiscordRole;revokeStaffSessions;updateAdminCustomerProfile;updateStaffRole","tests/m15-us-01-dashboard-support-parity-contract.spec.ts;tests/m15-us-08-staff-account-dashboard.spec.ts","evidence/P0/M15-US-01/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REV-001","P0_BLOCKER","API_DASHBOARD_E2E","CAT_USD_DISPLAY_BOUNDARY","业务金额与陪玩结算币种展示一致","M16-US-03;REV-01","API_DASHBOARD_AUTOMATED","M16-US-01;M16-US-03","addStaffTaskNote;escalateStaffTask;listAdminWalletEntries","tests/m16-us-01-review-remediation-contract.spec.ts;tests/m16-us-03-dashboard-consistency.spec.ts","evidence/P0/M16-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
